Date,Tone_score
2021.6.1,0.020954609
2021.6.2,0.16892949
2021.6.3,0.11196801
2021.6.4,0.11536541
2021.6.5,0.1187628
2021.6.6,0.1221602
2021.6.7,0.05143863
2021.6.8,0.07049507
2021.6.9,0.11353348
2021.6.10,0.1565719
2021.6.11,0.050322466
2021.6.12,0.074785486
2021.6.13,0.09924851
2021.6.14,0.092016354
2021.6.15,0.102732465
2021.6.16,0.095748395
2021.6.17,0.088764325
2021.6.18,0.1192358
2021.6.19,0.2145867
2021.6.20,0.16633573
2021.6.21,0.085753396
2021.6.22,0.12821582
2021.6.23,0.17067824
2021.6.24,0.07643652
2021.6.25,0.09224366
2021.6.26,0.13294776
2021.6.27,0.15815745
2021.6.28,0.12145899
2021.6.29,0.09855583
2021.6.30,0.13573198
2021.7.1,0.17347232
2021.7.2,0.21121266
2021.7.3,0.18744482
2021.7.4,0.16367698
2021.7.5,0.22275373
2021.7.6,0.12267399
2021.7.7,0.13039537
2021.7.8,0.05139189
2021.7.9,0.11772727
2021.7.10,-0.017897815
2021.7.11,0.20374444
2021.7.12,0.10214265
2021.7.13,0.11052378
2021.7.14,0.11003126
2021.7.15,0.057341553
2021.7.16,0.1114188
2021.7.17,0.12124934
2021.7.18,0.13107988
2021.7.19,0.15047269
2021.7.20,0.12522444
2021.7.21,0.1038636
2021.7.22,0.11507577
2021.7.23,0.10300374
2021.7.24,0.064285755
2021.7.25,0.110966586
2021.7.26,0.15764742
2021.7.27,0.15293357
2021.7.28,0.105541505
2021.7.29,0.11632198
2021.7.30,0.1617544
2021.7.31,0.14342155
2021.8.1,0.1250887
2021.8.2,0.10675585
2021.8.3,0.1495792
2021.8.4,0.10635153
2021.8.5,0.108622156
2021.8.6,0.15583415
2021.8.7,0.13165316
2021.8.8,0.10747216
2021.8.9,0.083291166
2021.8.10,0.106389046
2021.8.11,0.10789485
2021.8.12,0.11419465
2021.8.13,0.09742142
2021.8.14,-0.040196687
2021.8.15,0.17602709
2021.8.16,0.15043372
2021.8.17,0.124840334
2021.8.18,0.15254405
2021.8.19,0.12428198
2021.8.20,0.14691883
2021.8.21,0.14653365
2021.8.22,0.14614846
2021.8.23,0.14576328
2021.8.24,0.099026375
2021.8.25,0.13798466
2021.8.26,0.11700237
2021.8.27,0.097062066
2021.8.28,0.07990542
2021.8.29,0.16376239
2021.8.30,0.10248973
2021.8.31,0.11393495
2021.9.1,0.1476599
2021.9.2,0.10176055
2021.9.3,0.109728225
2021.9.4,0.1319586
2021.9.5,0.098092824
2021.9.6,0.16240656
2021.9.7,0.16137333
2021.9.8,0.1402129
2021.9.9,0.09179483
2021.9.10,0.14939871
2021.9.11,0.14908512
2021.9.12,0.14877152
2021.9.13,0.10084905
2021.9.14,0.116052076
2021.9.15,0.13382432
2021.9.16,0.07594739
2021.9.17,0.10912442
2021.9.18,0.118385814
2021.9.19,0.1276472
2021.9.20,0.1369086
2021.9.21,0.113083534
2021.9.22,0.08925846
2021.9.23,0.07514127
2021.9.24,0.15324208
2021.9.25,0.124167204
2021.9.26,0.09509233
2021.9.27,0.18694933
2021.9.28,0.10918913
2021.9.29,0.032689087
2021.9.30,0.12864384
2021.10.1,0.08959189
2021.10.2,0.0925954
2021.10.3,0.09559891
2021.10.4,0.11980923
2021.10.5,0.14401956
2021.10.6,0.14709261
2021.10.7,0.1674848
2021.10.8,0.17924295
2021.10.9,0.16955915
2021.10.10,0.15987533
2021.10.11,0.1281251
2021.10.12,0.09637487
2021.10.13,0.16803347
2021.10.14,0.11636494
2021.10.15,0.046735942
2021.10.16,0.084268466
2021.10.17,0.12180099
2021.10.18,0.091953784
2021.10.19,0.07732782
2021.10.20,0.056649983
2021.10.21,0.14140671
2021.10.22,0.12306624
2021.10.23,0.11267051
2021.10.24,0.13148376
2021.10.25,0.075437665
2021.10.26,0.09206824
2021.10.27,0.1385428
2021.10.28,0.09701554
2021.10.29,0.11863232
2021.10.30,0.10084975
2021.10.31,0.08306718
2021.11.1,0.0947344
2021.11.2,0.07047116
2021.11.3,0.112866044
2021.11.4,0.0670049
2021.11.5,0.16841622
2021.11.6,0.15600592
2021.11.7,0.11475474
2021.11.8,0.1518434
2021.11.9,0.11854014
2021.11.10,0.16727398
2021.11.11,0.107565895
2021.11.12,0.09401889
2021.11.13,0.07919186
2021.11.14,0.073113345
2021.11.15,0.067034826
2021.11.16,0.065505505
2021.11.17,0.06817284
2021.11.18,0.119200766
2021.11.19,0.11627506
2021.11.20,0.15848324
2021.11.21,0.2006914
2021.11.22,0.14891653
2021.11.23,0.099770635
2021.11.24,0.16977319
2021.11.25,0.049593545
2021.11.26,0.11609614
2021.11.27,0.088288456
2021.11.28,0.087277286
2021.11.29,0.13877787
2021.11.30,0.123170406
2021.12.1,0.086547524
2021.12.2,0.15382148
2021.12.3,0.15523365
2021.12.4,0.13287707
2021.12.5,0.11052048
2021.12.6,0.14469764
2021.12.7,0.10203079
2021.12.8,0.1379177
2021.12.9,0.15343848
2021.12.10,0.118416265
2021.12.11,0.10574306
2021.12.12,0.09306985
2021.12.13,0.110245205
2021.12.14,0.09548507
2021.12.15,0.1039197
2021.12.16,0.0510405
2021.12.17,0.09765643
2021.12.18,0.08641614
2021.12.19,0.07517585
2021.12.20,0.06005711
2021.12.21,0.09883561
2021.12.22,0.122867145
2021.12.23,0.12969771
2021.12.24,0.069932126
2021.12.25,0.13458149
2021.12.26,0.19923085
2021.12.27,0.03462533
2021.12.28,0.040566333
2021.12.29,0.12759164
2021.12.30,0.07618309
2021.12.31,0.23275073
2022.1.1,0.1898061
2022.1.2,0.05152318
2022.1.3,0.104425326
2022.1.4,0.10867609
2022.1.5,0.07627001
2022.1.6,0.082424164
2022.1.7,0.08857832
2022.1.8,-0.043549657
2022.1.9,0.13593523
2022.1.10,0.08635253
2022.1.11,0.09309567
2022.1.12,0.09991453
2022.1.13,0.0460309
2022.1.14,0.027212834
2022.1.15,0.05327043
2022.1.16,0.11884799
2022.1.17,0.07277189
2022.1.18,0.12607864
2022.1.19,0.15710588
2022.1.20,0.07517254
2022.1.21,0.19084272
2022.1.22,0.1536052
2022.1.23,0.10150559
2022.1.24,0.11662929
2022.1.25,0.12327065
2022.1.26,0.13587621
2022.1.27,0.028882867
2022.1.28,0.06515312
2022.1.29,0.16279289
2022.1.30,0.26043266
2022.1.31,0.15153703
2022.2.1,0.13181502
2022.2.2,0.08326658
2022.2.3,0.04651432
2022.2.4,0.11800225
2022.2.5,0.13107371
2022.2.6,0.14414519
2022.2.7,0.109262705
2022.2.8,0.10415468
2022.2.9,0.09904666
2022.2.10,0.09782092
2022.2.11,0.13311312
2022.2.12,0.10745099
2022.2.13,0.08178886
2022.2.14,0.17212394
2022.2.15,0.18632948
2022.2.16,0.22789448
2022.2.17,0.06496026
2022.2.18,0.1401445
2022.2.19,0.132561
2022.2.20,0.12497749
2022.2.21,0.030294836
2022.2.22,0.077487856
2022.2.23,0.08071067
2022.2.24,0.06971548
2022.2.25,0.03914656
2022.2.26,0.0902918
2022.2.27,0.1935246
2022.2.28,0.09696919
2022.3.1,0.09089605
2022.3.2,0.08482291
2022.3.3,0.124068774
2022.3.4,0.1994054
2022.3.5,0.16822173
2022.3.6,0.13703805
2022.3.7,0.1202127
2022.3.8,0.13389328
2022.3.9,0.103077434
2022.3.10,0.07226159
2022.3.11,0.002077907
2022.3.12,0.06228358
2022.3.13,0.12248925
2022.3.14,0.16906388
2022.3.15,0.09608542
2022.3.16,0.026727498
2022.3.17,0.017342756
2022.3.18,0.09903109
2022.3.19,0.07458493
2022.3.20,0.08933775
2022.3.21,0.12888627
2022.3.22,0.061267763
2022.3.23,0.05643042
2022.3.24,0.108923025
2022.3.25,0.16141562
2022.3.26,0.21390823
2022.3.27,0.26640084
2022.3.28,0.31889343
2022.3.29,0.09439607
2022.3.30,0.10095741
2022.3.31,0.115523785
2022.4.1,0.037829444
2022.4.2,0.050378706
2022.4.3,0.06292797
2022.4.4,0.07884639
2022.4.5,0.16728199
2022.4.6,0.07305773
2022.4.7,0.10279764
2022.4.8,0.101352856
2022.4.9,0.2622708
2022.4.10,0.042747006
2022.4.11,0.06126888
2022.4.12,0.08570274
2022.4.13,0.03266187
2022.4.14,0.07726911
2022.4.15,0.11371946
2022.4.16,0.11199136
2022.4.17,0.110263266
2022.4.18,0.1519587
2022.4.19,0.15573138
2022.4.20,0.08865052
2022.4.21,0.13269454
2022.4.22,0.052071534
2022.4.23,0.08240156
2022.4.24,0.112731576
2022.4.25,0.10597126
2022.4.26,0.10219626
2022.4.27,0.13803184
2022.4.28,0.17386742
2022.4.29,0.059888326
2022.4.30,0.055045005
2022.5.1,0.050201684
2022.5.2,0.08796751
2022.5.3,0.008135542
2022.5.4,0.011519969
2022.5.5,0.06163373
2022.5.6,0.0978146
2022.5.7,0.08561501
2022.5.8,0.07341543
2022.5.9,0.12972051
2022.5.10,0.18205884
2022.5.11,0.14916648
2022.5.12,0.06632653
2022.5.13,0.09769521
2022.5.14,0.132595
2022.5.15,0.1674948
2022.5.16,0.2023946
2022.5.17,0.22369355
2022.5.18,0.08995089
2022.5.19,0.095461085
2022.5.20,0.00474445
2022.5.21,0.011744842
2022.5.22,0.20225506
2022.5.23,0.116276845
2022.5.24,0.12594286
2022.5.25,0.09921074
2022.5.26,0.07587693
2022.5.27,0.12490879
2022.5.28,0.15349334
2022.5.29,0.18207788
